name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
chavannes-près-renens,2022-01-13,33,24.8,28.2,28.6,19.4,23.2,22.5,78.9,0,0,0,,0,0.5,12.8,6.5,356.4,1039.8,1.4,15,85,7.3,4,10,2022-01-13T08:14:44,2022-01-13T17:10:23,0.35,Clear,Clear conditions throughout the day.,clear-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-01-14,35.4,24,29.2,35.4,19.5,26.3,25.2,84.7,0,0,0,,0,0.5,10.3,4.7,2.9,1037.6,1.9,15,82.4,7,4,10,2022-01-14T08:14:12,2022-01-14T17:11:41,0.38,Clear,Clear conditions throughout the day.,clear-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2022-01-15,35.5,26.8,30.5,35.5,22.2,28.7,27.4,88.6,0.001,100,4.17,"rain,snow",0,0.5,10.3,4.3,14.6,1029.9,9,14.6,83,7.2,4,10,2022-01-15T08:13:36,2022-01-15T17:13:00,0.42,"Snow, Rain",Clear conditions throughout the day with afternoon rain or snow.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-01-16,38.2,29.8,32.7,37.6,27.2,31.4,27.2,80.6,0,0,0,,0,0.4,9.2,4.2,308.1,1030.9,1.3,15,87,7.6,4,10,2022-01-16T08:12:58,2022-01-16T17:14:20,0.45,Clear,Clear conditions throughout the day.,clear-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-01-17,39.7,24.3,34,37,24.3,30.9,26.4,73.7,0,0,0,,0,0.4,30,11.8,25.8,1036.1,6.4,14.4,84.6,7.3,4,10,2022-01-17T08:12:18,2022-01-17T17:15:41,0.48,Clear,Clear conditions throughout the day.,clear-day,"E5414,06700099999,06720099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-01-18,38.8,33.6,35.5,34.9,25.5,30,29.8,79.8,0,0,0,,0,0.4,30,11.4,16.7,1034.6,34.4,14.6,69.9,6,4,10,2022-01-18T08:11:35,2022-01-18T17:17:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-01-19,41.1,32.2,36.1,36.2,30,32.9,30.8,81.1,0.001,100,4.17,rain,0,0.4,21.9,9.9,258.8,1031.2,46.2,14.4,77.7,6.9,4,10,2022-01-19T08:10:50,2022-01-19T17:18:26,0.55,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-01-20,39.2,34.5,36,37.2,28.4,32.9,27.6,71.4,0,0,0,"rain,snow",0,0.2,20.8,7.9,10.1,1029.6,62.5,12.7,65.2,5.6,4,10,2022-01-20T08:10:03,2022-01-20T17:19:51,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-01-21,35.6,29.5,32.1,27.3,19.8,23,20.3,61.9,0,0,0,snow,0,0,31.1,16,37.7,1031.6,10.7,14.7,90,7.8,4,10,2022-01-21T08:09:13,2022-01-21T17:21:16,0.62,Clear,Clear conditions throughout the day.,clear-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-01-22,39.1,27.7,32.9,33.7,22.1,27.4,22.6,65.6,0,0,0,,0,0,31.1,9,28.7,1034.2,2.2,15,90,7.8,4,10,2022-01-22T08:08:20,2022-01-22T17:22:41,0.66,Clear,Clear conditions throughout the day.,clear-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-01-23,34.5,29.6,32.3,29.7,23.4,27,26.9,80.1,0,0,0,,0,0,23.9,10.6,30.5,1034,32.8,13.8,55.4,4.8,3,10,2022-01-23T08:07:26,2022-01-23T17:24:08,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"E5414,06700099999,06720099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2022-01-24,37,29.7,33,37,26.3,31.1,28.5,83.3,0,0,0,rain,0,0,11.4,5,30.1,1034,34.5,13.3,66,5.7,4,10,2022-01-24T08:06:29,2022-01-24T17:25:35,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-01-25,36.3,29.1,31.7,36.3,24.7,31.2,28.8,89,0,0,0,,0,0,10.3,4.7,10.1,1035.4,5,14,104.7,9.1,4,10,2022-01-25T08:05:30,2022-01-25T17:27:03,0.75,Clear,Clear conditions throughout the day.,clear-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-01-26,35.9,29,31.7,35.9,29,31.5,28.7,88.5,0.002,100,4.17,"rain,snow",0,0,8.1,3.2,322.2,1034.2,3,15,100.2,8.6,5,10,2022-01-26T08:04:29,2022-01-26T17:28:32,0.8,"Snow, Rain",Clear conditions throughout the day with afternoon rain or snow.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-01-27,35.9,29.2,31.8,34.5,25.5,30.6,27.6,84.2,0,0,0,,0,0,9.2,3.8,306.3,1033.2,50.5,15,103.1,8.9,5,10,2022-01-27T08:03:25,2022-01-27T17:30:00,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-01-28,43.1,32.6,36.9,41.4,28.3,34.6,30,77,0,0,0,,0,0,12.8,7,25.8,1035.8,35.9,14.8,102,8.9,4,10,2022-01-28T08:02:20,2022-01-28T17:31:30,0.87,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2022-01-29,42.2,29.4,35.8,41.5,25.1,33.4,27.6,72.8,0,0,0,,0,0,12.8,6.2,7.4,1036.1,25.9,14.8,103.4,8.7,5,10,2022-01-29T08:01:13,2022-01-29T17:33:00,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2022-01-30,48.3,34.8,39.4,44.8,33.6,37.7,32.9,78.1,0,0,0,,0,0,19.7,7.6,19.4,1030.8,22.5,15,100,8.6,4,10,2022-01-30T08:00:03,2022-01-30T17:34:30,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06704099999,06707099999,D0170,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-01-31,39,33.6,36.1,34.2,28.5,30.8,31.2,82.5,0.055,100,50,"rain,snow",0,0,26.4,13.7,278,1022.9,83.4,8.1,35.4,2.9,2,10,2022-01-31T07:58:52,2022-01-31T17:36:00,0.97,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-01,36.9,32.7,34.6,33.9,25.9,30.3,27.8,76.6,0.032,100,45.83,"rain,snow",0,0,20.8,11.6,257.3,1027.9,93.3,10.1,20.5,1.8,1,10,2022-02-01T07:57:38,2022-02-01T17:37:31,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-02,41.9,35.4,38.8,41.7,29.4,35.2,37.6,95.5,0.408,100,62.5,rain,0,0,17.2,8.6,257.6,1026.8,88.2,4.5,42.5,3.6,2,10,2022-02-02T07:56:23,2022-02-02T17:39:02,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-03,39.3,34.6,36.9,38.8,32.6,35.5,35.8,95.6,0,0,0,,0,0,9.2,5.4,348.6,1023.1,96.5,13.9,72.9,6.2,3,10,2022-02-03T07:55:06,2022-02-03T17:40:33,0.07,Overcast,Cloudy skies throughout the day.,cloudy,"E5414,06700099999,06720099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-04,43.9,36.4,40,40.2,32.1,36.3,35.9,85.6,0,0,0,rain,0,0,16.1,8.9,260.2,1020,30,15,108.7,9.4,5,10,2022-02-04T07:53:48,2022-02-04T17:42:04,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-05,46,33.9,40.8,45.3,30.3,38.3,29.6,66.8,0.026,100,25,rain,0,0,15,6.4,347.5,1025.3,34.8,13,115.3,10,5,10,2022-02-05T07:52:27,2022-02-05T17:43:35,0.14,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-06,42.3,28.9,36.7,36.2,24,30.8,30.4,78.1,0.071,100,25,rain,0,0,34.2,14.6,256,1026.1,75.3,12,48.9,4,2,10,2022-02-06T07:51:05,2022-02-06T17:45:06,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06610099999,E5414,06700099999,06720099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2022-02-07,43.3,34,39.4,41.2,29.6,35.2,30.3,71,0.221,100,41.67,rain,0,0,25.3,17.1,297.5,1026.9,31.9,11.5,98.2,8.4,4,10,2022-02-07T07:49:41,2022-02-07T17:46:38,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-08,43.4,29.3,35.2,43.4,24.3,33,24.6,65.4,0,0,0,,0,0,16.1,5.5,31.4,1035.6,2.3,15,119.8,10.2,5,10,2022-02-08T07:48:16,2022-02-08T17:48:09,0.25,Clear,Clear conditions throughout the day.,clear-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-09,45.7,31.4,38,45.7,27.9,35.6,28.5,68.8,0,0,0,,0,0,10.3,5.5,12.9,1032.2,21.8,15,124.8,10.8,5,10,2022-02-09T07:46:48,2022-02-09T17:49:40,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06610099999,06619099999,06609099999,06625099999,06704099999,06707099999,06617099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-10,51.4,37.2,43.9,51.4,32.3,41.3,33.8,68.3,0,0,0,,0,0,15,7.4,268.1,1027.4,55.2,15,120.1,10.3,5,10,2022-02-10T07:45:20,2022-02-10T17:51:12,0.3,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-11,47.6,34.7,41.2,46.5,26.3,36.6,31.5,69.3,0.253,100,41.67,rain,0,0,30,12.3,24.9,1029,50.2,12.8,126.3,10.9,5,10,2022-02-11T07:43:50,2022-02-11T17:52:43,0.33,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2022-02-12,39.5,28.5,33.9,38.4,23.1,30.2,25.9,72.6,0,0,0,,0,0,30,11.6,28.5,1029.9,36.3,15,105.4,9,5,10,2022-02-12T07:42:18,2022-02-12T17:54:14,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-13,50,31.9,39.3,50,28.3,37.3,26.3,60.6,0,0,0,,0,0,13.9,7.5,318.4,1021.5,24.5,14.6,122.8,10.7,5,10,2022-02-13T07:40:46,2022-02-13T17:55:44,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06700099999,06720099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-14,45,37.5,40.7,43.2,33.8,37.3,30.4,69.1,0.282,100,54.17,rain,0,0,16.1,8.5,270.4,1012.2,84,11.1,18.6,1.5,1,10,2022-02-14T07:39:11,2022-02-14T17:57:15,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-15,41.8,36.1,38.8,39.1,32.7,35.3,34.8,85.9,0.134,100,50,rain,0,0,16.4,7.4,271.2,1018.7,60.3,10.3,91.1,7.9,4,10,2022-02-15T07:37:36,2022-02-15T17:58:46,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-16,43.1,36.4,39,38.8,30,33.8,36.8,91.9,0.261,100,75,rain,0,0,17.2,10.3,248.3,1019.1,95.2,8.4,25.1,2,1,10,2022-02-16T07:35:59,2022-02-16T18:00:16,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2022-02-17,52.2,43.8,48.2,52.2,39.3,45.2,43.1,83,0.085,100,62.5,rain,0,0,26.4,13.8,260.9,1019.2,95.9,13,70.9,6.2,4,10,2022-02-17T07:34:21,2022-02-17T18:01:46,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2022-02-18,57.6,42.4,48.6,57.6,38.4,46.4,39.3,70.8,0.074,100,25,rain,0,0,26.4,11.6,275.4,1015.5,92.3,13.6,88.9,7.5,4,10,2022-02-18T07:32:42,2022-02-18T18:03:16,0.56,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-19,45.4,37.5,41.8,42.9,33.6,38.8,31.2,67.2,0.015,100,16.67,rain,0,0,26.4,8.5,248,1022.2,79.4,14.9,134.4,11.7,6,10,2022-02-19T07:31:01,2022-02-19T18:04:46,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-20,47,37.5,42.4,43.3,33,38,32.3,67.3,0,0,0,,0,0,20.8,11.6,236.3,1024.4,87.1,15,88.7,7.6,3,10,2022-02-20T07:29:20,2022-02-20T18:06:15,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-21,45.8,38.4,41.3,40.4,31.5,35.7,35.5,79.8,0.32,100,87.5,rain,0,0,26.4,14.5,256.3,1018.1,92.3,6.7,89.7,7.6,5,10,2022-02-21T07:27:37,2022-02-21T18:07:44,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2022-02-22,46.6,37.8,41.5,44.1,33.2,38.6,35.3,79.8,0.232,100,41.67,rain,0,0,18.3,7.8,256.6,1027.4,80.5,10.7,120.6,10.4,5,10,2022-02-22T07:25:54,2022-02-22T18:09:13,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-23,49.6,38.5,43.4,49.6,35.5,42.4,36.3,76.6,0.003,100,8.33,rain,0,0,10.3,4.4,36.2,1027.1,44.9,15,82.3,7.1,3,10,2022-02-23T07:24:09,2022-02-23T18:10:42,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-24,50.2,35.8,43.2,50.2,35.1,40.6,35.2,74,0.002,100,8.33,rain,0,0,21.9,12.9,259.1,1021.6,83.1,14.6,59.3,5.3,3,10,2022-02-24T07:22:24,2022-02-24T18:12:10,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-25,46.2,35.1,39.2,41.8,30.3,35.3,24.3,56.1,0.003,100,8.33,"rain,snow",0,0,26.4,13.5,332.5,1027.8,44.9,13.1,162.8,14.3,6,10,2022-02-25T07:20:37,2022-02-25T18:13:38,0.81,"Snow, Rain, Partially cloudy",Clearing in the afternoon with early morning snow or rain.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-26,44,33.3,37.2,37.5,24.7,30.4,26.1,65,0,0,0,,0,0,30,14.5,36.2,1029.5,12.4,14.6,161.1,13.9,6,10,2022-02-26T07:18:50,2022-02-26T18:15:06,0.85,Clear,Clear conditions throughout the day.,clear-day,"E5414,06700099999,06720099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-27,40.4,28,34.2,36.3,21.1,28.9,22.9,63.6,0,0,0,,0,0,28.9,10,16.3,1028.2,3.9,15,166.2,14.4,6,10,2022-02-27T07:17:02,2022-02-27T18:16:33,0.88,Clear,Clear conditions throughout the day.,clear-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-02-28,44.8,28.8,36.5,42.5,24.2,33.4,24.4,62,0,0,0,,0,0,16,6.4,24.9,1029.7,0,15,165,14.3,6,10,2022-02-28T07:15:13,2022-02-28T18:18:00,0.92,Clear,Clear conditions throughout the day.,clear-day,"E5414,06705099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-03-01,44.8,31,37.6,43,25.4,34.8,25.1,60.8,0,0,0,,0,0,17.6,7.8,3.3,1027.9,18.5,15,153.9,13.2,6,10,2022-03-01T07:13:23,2022-03-01T18:19:27,0.95,Clear,Clear conditions throughout the day.,clear-day,"E5414,06619099999,06609099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-03-02,47.7,31.2,39.1,46.8,28.1,37.7,28.3,65.4,0,0,0,,0,0,9.2,4.8,17.7,1023.5,78.7,15,145.8,12.8,6,10,2022-03-02T07:11:33,2022-03-02T18:20:54,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-03-03,52.9,36.7,43.7,52.9,34.6,43.2,32,64.2,0,0,0,,0,0,9.2,4.2,1.6,1016.9,28.9,15,157.8,13.6,6,10,2022-03-03T07:09:42,2022-03-03T18:22:20,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06705099999,06619099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-03-04,50.7,35,41.5,50.7,30.3,38.2,21.6,47.3,0,0,0,,0,0,24.2,9.7,26.3,1015.8,0,15,172.4,14.8,6,10,2022-03-04T07:07:50,2022-03-04T18:23:46,0.06,Clear,Clear conditions throughout the day.,clear-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-03-05,44,29.3,36.7,41.4,24.5,32.4,17.4,46.1,0,0,0,,0,0,21.9,8,3.6,1017.6,0.7,15,177,15.1,6,10,2022-03-05T07:05:58,2022-03-05T18:25:12,0.09,Clear,Clear conditions throughout the day.,clear-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2022-03-06,41.5,27.9,34.6,37.9,22.3,29.4,20.5,56.2,0,0,0,,0,0,24.2,10.9,28.5,1018.4,2.5,15,175.4,15.1,6,10,2022-03-06T07:04:05,2022-03-06T18:26:38,0.12,Clear,Clear conditions throughout the day.,clear-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2022-03-07,42.9,27.3,34,38.2,21.2,28.4,22,61.7,0,0,0,,0,0,24.2,9.5,22.3,1019.7,6.8,14.6,172.8,14.8,7,10,2022-03-07T07:02:11,2022-03-07T18:28:03,0.15,Clear,Clear conditions throughout the day.,clear-day,"E5414,06700099999,06720099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2022-03-08,43.3,26.4,34.6,43.2,20.1,31.1,24.5,66.9,0,0,0,,0,0,19.7,7.2,357.8,1021.1,31.8,15,179.8,15.3,6,10,2022-03-08T07:00:17,2022-03-08T18:29:28,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2022-03-09,49.1,30.1,38.5,49.1,26.6,36.4,27.3,64.9,0,0,0,,0,0,9.2,4.5,3.7,1024.5,0.2,15,179.3,15.4,7,10,2022-03-09T06:58:23,2022-03-09T18:30:53,0.22,Clear,Clear conditions throughout the day.,clear-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2022-03-10,51,32.7,41,51,28.9,39.2,28,60.6,0,0,0,,0,0,10.3,4.8,358.7,1023.7,19.3,15,185.3,15.9,7,10,2022-03-10T06:56:28,2022-03-10T18:32:17,0.25,Clear,Clear conditions throughout the day.,clear-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
