name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
chavannes-près-renens,2023-01-18,35.8,24.9,31.4,32.4,24.9,28.5,28.1,87.5,0.337,100,58.33,snow,0,0,21.1,8.8,269.8,998,99.5,6.6,7.5,0.5,1,10,2023-01-18T08:11:47,2023-01-18T17:16:44,0.89,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-01-19,30.3,19.4,23.9,30.3,13.4,20.3,18.7,80.4,0.025,100,16.67,"rain,snow",0,0,11.6,5.6,11.1,1011.3,30,13.8,110.8,9.6,8,10,2023-01-19T08:11:02,2023-01-19T17:18:07,0.92,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-01-20,29.7,18.8,23.6,29.7,11.4,19.9,17.5,77.4,0,0,0,snow,0,0,11.2,5.8,5.8,1018.5,41.5,14.1,47.3,4.1,2,10,2023-01-20T08:10:15,2023-01-20T17:19:31,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-01-21,30.3,20.8,25.9,21.8,12,17.3,19,74.9,0.003,100,12.5,snow,0,0,44.3,15.4,34.5,1021.8,27.9,12.5,82.7,7.1,4,10,2023-01-21T08:09:26,2023-01-21T17:20:55,0,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"E5414,06610099999,06700099999,06720099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2023-01-22,31.1,26.8,28.6,22.1,16.5,19.8,21.9,75.9,0.003,100,12.5,"rain,snow",0,0,30.7,12.3,39.1,1025,33.9,11.6,58.5,5.1,5,10,2023-01-22T08:08:34,2023-01-22T17:22:21,0.02,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2023-01-23,30.1,27.8,28.9,21.7,17.1,19.3,22.1,75.3,0.003,100,12.5,"rain,snow",0,0,31.6,15.6,42.1,1026.2,27.8,11.6,37.4,3.2,3,10,2023-01-23T08:07:40,2023-01-23T17:23:47,0.05,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-01-24,33.5,27.2,30.5,28.2,20.5,24.5,24.7,79.2,0,0,0,,0,0,27.9,7.6,23.2,1031.6,17.5,13.7,28.2,2.5,2,10,2023-01-24T08:06:43,2023-01-24T17:25:14,0.09,Clear,Clear conditions throughout the day.,clear-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-01-25,32.6,28,30.7,32.1,24,26.6,26,82.6,0,0,0,snow,0,0.1,16.5,6.5,38.6,1029.7,42.5,10.1,19.4,1.5,1,10,2023-01-25T08:05:45,2023-01-25T17:26:42,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06704099999,06707099999,06618099999,D0499,06708099999,06703099999,06711099999"
chavannes-près-renens,2023-01-26,30.9,28.6,29.9,30.3,22,24.8,25.3,82.6,0,0,0,snow,0,0.1,19.8,7.5,53,1021,58.1,12.3,22.4,1.8,1,10,2023-01-26T08:04:44,2023-01-26T17:28:10,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06704099999,06707099999,D0170,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2023-01-27,31.2,28.9,29.7,23,18.8,21.2,24.2,79.6,0.007,100,29.17,"rain,snow",0,0.1,32,14.5,35.2,1018.4,61.8,12.3,26.7,2.4,2,10,2023-01-27T08:03:42,2023-01-27T17:29:39,0.19,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2023-01-28,32,29.5,30.6,23.8,19.1,20.9,24.1,76.5,0.004,100,16.67,"rain,snow",0,0.1,31.7,13.8,37.2,1022.3,46.2,11.9,36,3.1,2,10,2023-01-28T08:02:37,2023-01-28T17:31:09,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"E5414,06610099999,06700099999,06720099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2023-01-29,32.1,25.4,30,32.1,20,25.5,23.4,76.2,0,0,0,snow,0,0.1,26,9.7,29.3,1028.5,44.1,12.6,32.3,2.7,1,10,2023-01-29T08:01:30,2023-01-29T17:32:38,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"E5414,06610099999,06700099999,06720099999,06704099999,06707099999,D0170,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2023-01-30,36,25,30.8,36,20.5,29.4,25.5,80.5,0,0,0,,0,0.1,10.1,4.3,285.8,1029.1,58.4,14.6,91,7.8,5,10,2023-01-30T08:00:21,2023-01-30T17:34:08,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06610099999,06700099999,06720099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-01-31,38.5,28.5,34.3,37.7,23.9,31.9,28.7,80,0,0,0,,0,0,11.7,5.6,2,1030.5,39.9,14.5,99.5,8.6,5,10,2023-01-31T07:59:10,2023-01-31T17:35:39,0.32,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"E5414,06610099999,06700099999,06720099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-02-01,41.4,30.7,35.9,38.4,25.9,32.6,29.8,78.9,0.002,100,8.33,"rain,snow",0,0,12.9,6.2,298.9,1030.9,59.6,14.6,95.5,8.1,4,10,2023-02-01T07:57:57,2023-02-01T17:37:09,0.36,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"E5414,06610099999,06700099999,06720099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2023-02-02,43.9,32.1,38.6,43.4,32.1,36.9,30.4,72.4,0,0,0,,0,0,11.8,4.5,321.4,1033,60.5,14.6,68.5,5.9,5,10,2023-02-02T07:56:42,2023-02-02T17:38:40,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06610099999,06700099999,06720099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-02-03,43.1,32.5,37.9,43,28.8,36.4,30.7,75.2,0,0,0,,0,0,11,4.8,16.3,1035.7,22.4,14.6,87.1,7.4,4,10,2023-02-03T07:55:26,2023-02-03T17:40:11,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06610099999,06700099999,06720099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-02-04,48.5,36.4,41.9,45,33.4,38.7,36,79.8,0,0,0,,0,0,22.7,10.4,23.6,1034.7,48,14.6,48,4.2,3,10,2023-02-04T07:54:07,2023-02-04T17:41:42,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06700099999,06720099999,06704099999,06707099999,06618099999,D0499,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-02-05,41.5,34.1,38.1,39.3,29.4,34.7,33.1,82.4,0.019,100,16.67,rain,0,0,23.1,9.3,19.8,1036.2,45.5,12.7,52.6,4.6,2,10,2023-02-05T07:52:47,2023-02-05T17:43:13,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E5414,06610099999,06700099999,06720099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2023-02-06,37.1,31.5,35.7,30,21.2,27.8,29.8,79.3,0,0,0,rain,0,0,30.2,15.4,37.6,1033.5,24.1,13.5,30,2.6,1,10,2023-02-06T07:51:25,2023-02-06T17:44:45,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06705099999,06619099999,06704099999,06707099999,06618099999,remote,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-02-07,38.2,27.2,32.1,34.8,16.3,25.4,23.7,71.2,0,0,0,,0,0,31.7,14.8,40,1033.4,8.1,14.7,83.8,7.2,4,10,2023-02-07T07:50:02,2023-02-07T17:46:16,0.56,Clear,Clear conditions throughout the day.,clear-day,"06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-02-08,33.8,26.1,29.5,32.1,19,25.4,23.8,79.2,0,0,0,,0,0,18.1,8.5,26.9,1034.3,34,14.6,67.4,5.7,4,10,2023-02-08T07:48:37,2023-02-08T17:47:47,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06610099999,06700099999,06720099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-02-09,37.5,24.7,30.1,37.5,20.3,28.1,24.1,78.9,0,0,0,,0,0,11.5,4,351.8,1035.6,5.6,15,84.5,7.2,4,10,2023-02-09T07:47:10,2023-02-09T17:49:19,0.63,Clear,Clear conditions throughout the day.,clear-day,"06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-02-10,39.7,26.3,32.2,38.3,21.2,29.4,22.8,68.4,0,0,0,,0,0,10.2,5,8.4,1039.4,1.5,15,87.1,7.5,4,10,2023-02-10T07:45:42,2023-02-10T17:50:50,0.66,Clear,Clear conditions throughout the day.,clear-day,"06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-02-11,45,28,34.1,44,23.6,31.9,24.9,69.3,0,0,0,,0,0,10.3,5,18.2,1038.3,1.2,14.2,119.3,10.3,5,10,2023-02-11T07:44:12,2023-02-11T17:52:21,0.7,Clear,Clear conditions throughout the day.,clear-day,"E5414,06610099999,06700099999,06720099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2023-02-12,44.1,31.7,36.8,43.3,26.5,34.6,28.1,70.8,0,0,0,,0,0,11.1,5.2,353.8,1036.9,0,15,117.9,10.2,6,10,2023-02-12T07:42:41,2023-02-12T17:53:52,0.73,Clear,Clear conditions throughout the day.,clear-day,"E5414,06704099999,06707099999,06618099999,D0499,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-02-13,45.6,31.2,37.1,45.6,27.5,35.8,31.4,79.9,0,0,0,,0,0,9.3,3.8,13.6,1038.1,5.3,15,106,9.1,5,10,2023-02-13T07:41:09,2023-02-13T17:55:23,0.75,Clear,Clear conditions throughout the day.,clear-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-02-14,46.5,31.9,38.2,46.3,28.4,37.2,31.5,77.2,0,0,0,,0,0,7.9,3.8,23.1,1035.9,6.3,15,126.3,11,5,10,2023-02-14T07:39:35,2023-02-14T17:56:54,0.8,Clear,Clear conditions throughout the day.,clear-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2023-02-15,48.5,33,40,48.5,30.5,39.3,31.3,71.4,0,0,0,,0,0,8.1,4.2,8.4,1031.3,26.6,15,125.7,10.7,5,10,2023-02-15T07:38:00,2023-02-15T17:58:24,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2023-02-16,50.7,33.6,42.1,50.7,33.6,40.8,30.2,63.2,0,0,0,,0,0,8.7,5.3,323.6,1030.8,53.3,15,94.7,8.2,5,10,2023-02-16T07:36:23,2023-02-16T17:59:55,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-02-17,53.1,41.6,47.2,53.1,40.7,46.3,33.7,59.6,0,0,0,,0,0,10.9,5.8,256.3,1031.4,75,15,76.4,6.6,3,10,2023-02-17T07:34:45,2023-02-17T18:01:25,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2023-02-18,54.8,40.7,47.5,54.8,38.3,46.5,39.5,74.1,0,0,0,,0,0,10.7,5.8,233.2,1029.9,63.6,15,135.3,11.8,5,10,2023-02-18T07:33:06,2023-02-18T18:02:55,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2023-02-19,53.2,41.5,46.5,53.2,36.9,44.2,39.2,76.1,0,0,0,,0,0,17.9,7.8,315.1,1028.3,49.6,15,152.1,13.2,6,10,2023-02-19T07:31:26,2023-02-19T18:04:25,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06704099999,06707099999,06618099999,D0499,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-02-20,52.5,37.8,43.9,52.5,34,42.8,36.1,74.5,0,0,0,,0,0,15,5,6.1,1028.4,25.3,15,149.7,12.8,6,10,2023-02-20T07:29:45,2023-02-20T18:05:54,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06704099999,06707099999,06618099999,D0499,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-02-21,53.8,37,44.4,53.8,37,44.3,36.8,75.3,0,0,0,,0,0,7.4,3.6,18.7,1021.3,34.8,15,96.9,8.4,5,10,2023-02-21T07:28:03,2023-02-21T18:07:23,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-02-22,48.7,39.2,44.1,47.3,37,42.8,39.9,85.5,0.028,100,29.17,rain,0,0,13.8,6.8,291.6,1016.8,91.3,14.9,66,5.9,3,10,2023-02-22T07:26:20,2023-02-22T18:08:52,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-02-23,51.9,44,47,51.9,43.2,46.7,43.2,86.8,0.005,100,12.5,rain,0,0,8.3,4.2,345.9,1014,86.2,14.9,102.4,8.8,5,10,2023-02-23T07:24:35,2023-02-23T18:10:21,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-02-24,53.6,41.2,47.4,53.6,39.7,46.8,40.5,77.5,0.036,100,25,rain,0,0,19.5,7,298.3,1008.9,67.8,13.7,138.4,12,6,10,2023-02-24T07:22:50,2023-02-24T18:11:49,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-02-25,48.8,36.5,43.1,46.8,27.7,39.7,35.4,74.7,0.051,100,12.5,rain,0,0,31.9,14.2,16.9,1006.4,74.7,14.5,106.9,9.2,5,10,2023-02-25T07:21:04,2023-02-25T18:13:17,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999"
chavannes-près-renens,2023-02-26,36.3,26.2,31.4,26.8,10.9,19.9,18.1,57.9,0.004,100,16.67,"rain,snow",0,0,51.3,25.1,42.6,1008.5,37.6,14.8,163.3,14.1,7,10,2023-02-26T07:19:17,2023-02-26T18:14:45,0.2,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain or snow throughout the day.,rain,"E5414,06705099999,06619099999,06609099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-02-27,35.7,28.7,31.3,26.8,17,20.8,21.3,66.6,0.001,100,4.17,"rain,snow",0,0,50.3,19.6,40.9,1015.9,57.4,15,102.7,8.8,6,10,2023-02-27T07:17:29,2023-02-27T18:16:13,0.25,"Snow, Rain, Partially cloudy",Clearing in the afternoon with afternoon rain or snow.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-02-28,37.3,29,31.6,31.7,20.1,24.5,24.1,73.9,0,0,0,,0,0,30.5,12.3,24,1021.6,78.2,14.9,83.8,7.4,3,10,2023-02-28T07:15:40,2023-02-28T18:17:40,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-03-01,34.7,30.3,32.1,28.2,22.5,25,25.5,76.5,0,0,0,,0,0,26.9,9.6,29.9,1019.9,36.6,14.9,39,3.3,2,10,2023-03-01T07:13:50,2023-03-01T18:19:07,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-03-02,42,32.4,35.9,42,26.5,34.2,28.4,74.2,0,0,0,,0,0,19.1,6.5,343,1018.2,42.9,15,118.4,10.2,6,10,2023-03-02T07:12:00,2023-03-02T18:20:34,0.33,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"E5414,06704099999,06707099999,06618099999,remote,06708099999,06703099999,06711099999"
chavannes-près-renens,2023-03-03,39.4,31.3,37.3,39.4,26.3,34.8,31.7,80.1,0,0,0,,0,0,16,7,354.6,1020.7,15.5,14.5,85.3,7.4,4,10,2023-03-03T07:10:09,2023-03-03T18:22:00,0.37,Clear,Clear conditions throughout the day.,clear-day,"E5414,06610099999,06700099999,06720099999,06704099999,06707099999,06618099999,remote,06708099999,06703099999,06711099999"
chavannes-près-renens,2023-03-04,49.9,35.4,40.7,47.3,32,37.5,32.3,73.2,0,0,0,,0,0,16.9,7.2,40.9,1021.2,5.2,15,166.2,14.4,7,10,2023-03-04T07:08:18,2023-03-04T18:23:26,0.4,Clear,Clear conditions throughout the day.,clear-day,"E5414,06705099999,06619099999,06704099999,06707099999,06618099999,D0499,06708099999,06703099999,06711099999"
chavannes-près-renens,2023-03-05,43.8,31.1,36.3,42.3,25.6,33.2,29.5,76.5,0,0,0,,0,0,16.3,6.1,18.5,1016.4,12.8,15,128.6,11,6,10,2023-03-05T07:06:25,2023-03-05T18:24:52,0.43,Clear,Clear conditions throughout the day.,clear-day,"06705099999,06619099999,06609099999,06704099999,06707099999,06618099999,D0499,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-03-06,46.3,30.4,37.1,42.9,27.4,34,28.3,72.6,0,0,0,,0,0,18.6,8.8,284.4,1009.2,44.6,15,155.4,13.4,6,10,2023-03-06T07:04:33,2023-03-06T18:26:18,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06705099999,06619099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-03-07,45.6,30.9,37.8,41.6,26.2,32.9,28.8,71.1,0.019,100,8.33,rain,0,0,31,12.3,255.9,1006.4,61.1,14.5,113.5,9.8,6,10,2023-03-07T07:02:39,2023-03-07T18:27:43,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"E5414,06610099999,06705099999,06700099999,06720099999,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
chavannes-près-renens,2023-03-08,47.7,35.7,41.7,43.4,30.9,36.9,39.2,90.6,0.286,100,66.67,rain,0,0,26.4,12.5,266,1004.7,97.4,12.1,22.3,1.9,1,10,2023-03-08T07:00:45,2023-03-08T18:29:08,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"E5414,06704099999,06707099999,06618099999,06708099999,06703099999,06711099999,E5758"
